calcPhase t x y theta P11 P12 P13 P22 P23 P33 U1 U2 y1 y2
2 40.000000 119.489256 291.799551 9.240025 11.965717 -4.709566 -0.018109 4.659486 0.013858 0.001794 0.000000 0.000000 80.000000 -25.000000 
3 40.000000 121.827355 290.810318 9.225196 8.607593 -3.036602 -0.010638 3.574253 0.023942 0.001021 0.000000 0.000000 0.000000 0.000000 
1 40.200000 115.942603 292.000653 9.278803 10.889301 -3.321638 -0.011530 3.374732 0.017879 0.001758 6.003933 0.053607 0.000000 0.000000 
1 40.400000 108.517506 293.092298 9.359213 13.202393 -3.388718 -0.012394 3.215448 0.004716 0.002495 7.504916 0.080410 0.000000 0.000000 
1 40.600000 101.028715 293.584007 9.439622 15.510403 -3.262969 -0.012116 3.285668 -0.014005 0.003232 7.504916 0.080410 0.000000 0.000000 
1 40.800000 93.524626 293.472604 9.520032 17.785096 -2.980856 -0.009809 3.696218 -0.038149 0.003969 7.504916 0.080410 0.000000 0.000000 
1 41.000000 87.547911 292.901568 9.573639 20.031184 -2.638573 -0.006275 4.339999 -0.061714 0.004706 6.003933 0.053607 0.000000 0.000000 
1 41.200000 80.125995 291.788501 9.654049 22.215341 -2.245105 0.001751 5.612811 -0.096106 0.005443 7.504916 0.080410 0.000000 0.000000 
2 41.200000 80.125995 291.788501 9.654049 22.215341 -2.245105 0.001751 5.612811 -0.096106 0.005443 0.000000 0.000000 80.000000 5.000000 
3 41.200000 78.822501 293.195443 9.600787 13.901565 -0.695209 -0.037418 2.780006 0.014181 0.001089 0.000000 0.000000 0.000000 0.000000 
1 41.400000 71.433533 291.881322 9.681197 15.925656 0.155381 -0.035345 2.780162 0.006276 0.001826 7.504916 0.080410 0.000000 0.000000 
2 41.400000 71.433533 291.881322 9.681197 15.925656 0.155381 -0.035345 2.780162 0.006276 0.001826 0.000000 0.000000 80.000000 -5.000000 
3 41.400000 73.574707 291.632737 9.695950 11.278297 0.035864 -0.031801 2.519082 0.020290 0.001072 0.000000 0.000000 0.000000 0.000000 
1 41.600000 66.344038 289.622467 9.776359 13.158213 1.040112 -0.029030 2.560491 0.012737 0.001809 7.504916 0.080410 0.000000 0.000000 
2 41.600000 66.344038 289.622467 9.776359 13.158213 1.040112 -0.029030 2.560491 0.012737 0.001809 0.000000 0.000000 80.000000 35.000000 
3 41.600000 64.784835 288.821143 9.821632 10.575188 0.478418 -0.038801 2.371679 0.017992 0.000955 0.000000 0.000000 0.000000 0.000000 
1 41.800000 57.863191 285.920349 9.902042 12.142583 1.720193 -0.035509 2.661918 0.011626 0.001692 7.504916 0.080410 0.000000 0.000000 
2 41.800000 57.863191 285.920349 9.902042 12.142583 1.720193 -0.035509 2.661918 0.011626 0.001692 0.000000 0.000000 80.000000 35.000000 
3 41.800000 57.468045 285.955728 9.883784 9.907658 1.064061 -0.042856 2.417677 0.015251 0.001020 0.000000 0.000000 0.000000 0.000000 
1 42.000000 52.085560 283.295639 9.937391 11.419397 2.305346 -0.039852 2.841982 0.009913 0.001757 6.003933 0.053607 0.000000 0.000000 
2 42.000000 52.085560 283.295639 9.937391 11.419397 2.305346 -0.039852 2.841982 0.009913 0.001757 0.000000 0.000000 80.000000 35.000000 
3 42.000000 52.861228 283.847623 9.904369 9.389728 1.541309 -0.043553 2.517482 0.013405 0.001103 0.000000 0.000000 0.000000 0.000000 
1 42.200000 46.202989 280.384731 9.984779 10.719117 2.883900 -0.039155 3.043756 0.006390 0.001840 7.504916 0.080410 0.000000 0.000000 
1 42.400000 39.844415 276.398216 10.065189 11.891002 4.205899 -0.030903 3.858694 -0.004685 0.002577 7.504916 0.080410 0.000000 0.000000 
1 42.600000 33.826596 271.913842 10.145599 12.952564 5.430952 -0.018137 5.000236 -0.019216 0.003314 7.504916 0.080410 0.000000 0.000000 
1 42.800000 29.316056 267.951238 10.199205 14.039673 6.523734 -0.004221 6.356493 -0.033440 0.004051 6.003933 0.053607 0.000000 0.000000 
1 43.000000 23.951379 262.702999 10.279615 15.117409 7.386686 0.018718 8.099830 -0.053396 0.004788 7.504916 0.080410 0.000000 0.000000 
1 43.200000 19.025591 257.040811 10.360025 16.332616 7.956083 0.047638 10.167435 -0.074728 0.005525 7.504916 0.080410 0.000000 0.000000 
2 43.200000 19.025591 257.040811 10.360025 16.332616 7.956083 0.047638 10.167435 -0.074728 0.005525 0.000000 0.000000 80.000000 -30.000000 
3 43.200000 18.606162 258.674114 10.287885 8.971022 5.055087 -0.025106 6.458784 -0.006408 0.001140 0.000000 0.000000 0.000000 0.000000 
1 43.400000 13.727367 252.971384 10.368295 9.504248 6.194551 -0.018179 8.052373 -0.011429 0.001877 7.504916 0.080410 0.000000 0.000000 
2 43.400000 13.727367 252.971384 10.368295 9.504248 6.194551 -0.018179 8.052373 -0.011429 0.001877 0.000000 0.000000 80.000000 -35.000000 
3 43.400000 16.242475 255.433711 10.344167 6.589332 4.037913 -0.021254 6.042255 0.004751 0.001052 0.000000 0.000000 0.000000 0.000000 
2 43.400000 16.242475 255.433711 10.344167 6.589332 4.037913 -0.021254 6.042255 0.004751 0.001052 0.000000 0.000000 80.000000 35.000000 
3 43.400000 16.313565 254.878263 10.374088 5.739948 3.091544 -0.028543 4.872690 0.001948 0.000744 0.000000 0.000000 0.000000 0.000000 
1 43.600000 12.817812 249.996980 10.427695 6.138656 4.229396 -0.024777 6.510526 -0.000455 0.001481 6.003933 0.053607 0.000000 0.000000 
2 43.600000 12.817812 249.996980 10.427695 6.138656 4.229396 -0.024777 6.510526 -0.000455 0.001481 0.000000 0.000000 80.000000 35.000000 
3 43.600000 12.991909 250.236961 10.427660 5.379425 3.284227 -0.032177 5.246790 -0.003178 0.000925 0.000000 0.000000 0.000000 0.000000 
1 43.800000 8.147862 242.644766 10.481267 5.491050 4.359602 -0.024920 7.045050 -0.007278 0.001662 9.005899 0.053607 0.000000 0.000000 
2 43.800000 8.147862 242.644766 10.481267 5.491050 4.359602 -0.024920 7.045050 -0.007278 0.001662 0.000000 0.000000 80.000000 35.000000 
3 43.800000 9.021782 244.260722 10.459647 4.797867 3.422659 -0.031594 5.661254 -0.008190 0.001038 0.000000 0.000000 0.000000 0.000000 
1 44.000000 5.189482 237.808030 10.540057 4.866463 4.361780 -0.024598 7.590589 -0.011617 0.001775 7.504916 0.080410 0.000000 0.000000 
1 44.200000 1.227542 229.720432 10.593663 4.934317 5.132389 -0.009886 9.652051 -0.017870 0.002512 9.005899 0.053607 0.000000 0.000000 
2 44.200000 1.227542 229.720432 10.593663 4.934317 5.132389 -0.009886 9.652051 -0.017870 0.002512 0.000000 0.000000 80.000000 -30.000000 
3 44.200000 1.337102 229.463002 10.621615 3.805995 3.585897 -0.016360 7.187763 -0.003640 0.000926 0.000000 0.000000 0.000000 0.000000 
1 44.400000 -1.404473 222.476764 10.702025 3.812246 4.220986 -0.009707 9.325680 -0.005651 0.001663 7.504916 0.080410 0.000000 0.000000 
2 44.400000 -1.404473 222.476764 10.702025 3.812246 4.220986 -0.009707 9.325680 -0.005651 0.001663 0.000000 0.000000 80.000000 -30.000000 
3 44.400000 -0.874059 224.049838 10.663827 2.992835 2.944907 -0.014914 7.110293 -0.001066 0.000924 0.000000 0.000000 0.000000 0.000000 
1 44.600000 -2.829512 218.373271 10.717434 3.025660 3.564754 -0.009581 9.253328 -0.002589 0.001661 6.003933 0.053607 0.000000 0.000000 
1 44.800000 -4.890123 211.156787 10.797844 3.063771 3.986998 0.002640 11.486629 -0.005037 0.002398 7.504916 0.080410 0.000000 0.000000 
1 45.000000 -6.364424 203.798105 10.878253 3.267982 4.200114 0.020510 13.776912 -0.007143 0.003135 7.504916 0.080410 0.000000 0.000000 
1 45.200000 -7.242889 196.344780 10.958663 3.755098 4.219581 0.044020 16.089212 -0.008012 0.003872 7.504916 0.080410 0.000000 0.000000 
1 45.400000 -7.575231 187.345015 10.958663 4.864183 4.206501 0.078865 18.403067 -0.009298 0.004609 9.005899 0.000000 0.000000 0.000000 
2 45.400000 -7.575231 187.345015 10.958663 4.864183 4.206501 0.078865 18.403067 -0.009298 0.004609 0.000000 0.000000 80.000000 5.000000 
3 45.400000 -6.316652 188.350803 11.002686 2.411044 2.446786 -0.008913 12.356030 -0.025248 0.001006 0.000000 0.000000 0.000000 0.000000 
1 45.600000 -6.252607 179.345132 11.056292 2.340590 2.079901 0.000129 14.631474 -0.024699 0.001743 9.005899 0.053607 0.000000 0.000000 
1 45.800000 -5.615041 168.857611 11.083096 2.551882 1.637009 0.018371 16.881169 -0.023098 0.002480 10.506882 0.026803 0.000000 0.000000 
1 46.000000 -4.565438 156.895707 11.083096 3.363884 1.209878 0.048035 19.129004 -0.020495 0.003217 12.007865 0.000000 0.000000 0.000000 
1 46.200000 -3.515835 144.933802 11.083096 4.991022 0.854272 0.086515 21.383116 -0.017119 0.003954 12.007865 -0.000000 0.000000 0.000000 
1 46.400000 -2.597432 134.467136 11.109899 7.258050 0.566809 0.127787 23.628933 -0.012380 0.004691 10.506882 0.026803 0.000000 0.000000 
2 46.400000 -2.597432 134.467136 11.109899 7.258050 0.566809 0.127787 23.628933 -0.012380 0.004691 0.000000 0.000000 80.000000 0.000000 
3 46.400000 -4.328238 134.420014 11.060242 2.618195 0.078992 -0.004932 14.414830 -0.016235 0.000883 0.000000 0.000000 0.000000 0.000000 
1 46.600000 -3.649255 123.935093 11.033439 2.615330 -0.177164 0.004344 16.709993 -0.015883 0.001620 10.506882 -0.026803 0.000000 0.000000 
1 46.800000 -3.194692 111.935835 11.033439 2.956199 -0.444367 0.023788 19.003826 -0.015147 0.002357 12.007865 0.000000 0.000000 0.000000 
1 47.000000 -2.740129 99.936577 11.033439 3.869817 -0.689874 0.052076 21.298481 -0.014075 0.003094 12.007865 -0.000000 0.000000 0.000000 
1 47.200000 -2.342387 89.437225 11.060242 5.311672 -0.929108 0.084521 23.582392 -0.011974 0.003831 10.506882 0.026803 0.000000 0.000000 
1 47.400000 -1.663404 78.952305 11.033439 7.512181 -1.092638 0.124749 25.881411 -0.010450 0.004568 10.506882 -0.026803 0.000000 0.000000 
2 47.400000 -1.663404 78.952305 11.033439 7.512181 -1.092638 0.124749 25.881411 -0.010450 0.004568 0.000000 0.000000 80.000000 -5.000000 
3 47.400000 -0.685242 79.377983 11.061243 2.805827 -0.454979 -0.006745 15.256273 -0.001591 0.000887 0.000000 0.000000 0.000000 0.000000 
1 47.600000 0.102729 67.396000 11.061243 2.781482 -0.622319 0.003883 17.555614 -0.000892 0.001624 12.007865 0.000000 0.000000 0.000000 
1 47.800000 0.890699 55.414016 11.061243 3.117627 -0.765953 0.023341 19.856515 0.000388 0.002361 12.007865 -0.000000 0.000000 0.000000 
1 48.000000 1.678670 43.432033 11.061243 4.025885 -0.871962 0.051630 22.159889 0.002248 0.003098 12.007865 0.000000 0.000000 0.000000 
1 48.200000 2.269648 34.445545 11.061243 5.213971 -0.956133 0.079470 24.464926 0.004079 0.003835 9.005899 0.000000 0.000000 0.000000 
1 48.400000 2.269648 34.445545 11.061243 5.223924 -1.107473 0.079470 26.766223 0.004079 0.004572 0.000000 0.000000 0.000000 0.000000 
1 48.600000 2.663633 28.454553 11.061243 6.350186 -1.192274 0.106861 29.071445 0.005880 0.005309 6.003933 0.000000 0.000000 0.000000 
2 48.600000 2.663633 28.454553 11.061243 6.350186 -1.192274 0.106861 29.071445 0.005880 0.005309 0.000000 0.000000 80.000000 -5.000000 
3 48.600000 2.053214 26.957738 11.036893 2.996494 -0.780288 -0.013530 16.299807 0.000951 0.000957 0.000000 0.000000 0.000000 0.000000 
1 48.800000 2.177217 23.958334 11.036893 2.927878 -0.874147 -0.010661 18.607364 0.001070 0.001694 3.001966 -0.000000 0.000000 0.000000 
2 48.800000 2.177217 23.958334 11.036893 2.927878 -0.874147 -0.010661 18.607364 0.001070 0.001694 0.000000 0.000000 80.000000 -5.000000 
3 48.800000 2.114452 24.352619 11.034155 2.705406 -0.586404 -0.023256 12.403693 0.002183 0.000941 0.000000 0.000000 0.000000 0.000000 
1 49.000000 2.230241 21.352887 11.034155 2.577792 -0.671303 -0.020432 14.712023 0.002292 0.001678 3.001966 0.000000 0.000000 0.000000 
2 49.000000 2.230241 21.352887 11.034155 2.577792 -0.671303 -0.020432 14.712023 0.002292 0.001678 0.000000 0.000000 80.000000 -5.000000 
3 49.000000 2.174181 22.423781 11.032915 2.513794 -0.495591 -0.026555 10.544767 0.002531 0.001018 0.000000 0.000000 0.000000 0.000000 
1 49.200000 2.286252 19.423907 11.032915 2.366852 -0.576856 -0.023502 12.853376 0.002645 0.001755 3.001966 0.000000 0.000000 0.000000 
2 49.200000 2.286252 19.423907 11.032915 2.366852 -0.576856 -0.023502 12.853376 0.002645 0.001755 0.000000 0.000000 80.000000 -5.000000 
3 49.200000 2.223683 20.888654 11.032239 2.340089 -0.444597 -0.027315 9.555180 0.002634 0.001077 0.000000 0.000000 0.000000 0.000000 
1 49.400000 2.333726 17.888705 11.032239 2.188996 -0.524013 -0.024085 11.863917 0.002752 0.001814 3.001966 -0.000000 0.000000 0.000000 
2 49.400000 2.333726 17.888705 11.032239 2.188996 -0.524013 -0.024085 11.863917 0.002752 0.001814 0.000000 0.000000 80.000000 -5.000000 
3 49.400000 2.263967 19.638693 11.031836 2.174036 -0.412744 -0.026815 8.997643 0.002644 0.001112 0.000000 0.000000 0.000000 0.000000 
1 49.600000 2.263967 19.638693 11.031836 2.177074 -0.496482 -0.026815 11.305855 0.002644 0.001849 0.000000 0.000000 0.000000 0.000000 
2 49.600000 2.263967 19.638693 11.031836 2.177074 -0.496482 -0.026815 11.305855 0.002644 0.001849 0.000000 0.000000 80.000000 -5.000000 
3 49.600000 2.214769 20.917798 11.031750 2.171609 -0.395659 -0.027896 8.672912 0.002519 0.001113 0.000000 0.000000 0.000000 0.000000 
1 49.800000 2.323343 17.917796 11.031750 2.017277 -0.474305 -0.024556 10.981699 0.002640 0.001850 3.001966 0.000000 0.000000 0.000000 
1 50.000000 2.431917 14.917794 11.031750 1.889617 -0.551987 -0.019005 13.290521 0.002841 0.002587 3.001966 -0.000000 0.000000 0.000000 
1 50.200000 2.431917 14.917794 11.031750 1.892641 -0.635525 -0.019005 15.598748 0.002841 0.003324 0.000000 0.000000 0.000000 0.000000 
1 50.400000 2.540492 11.917791 11.031750 1.811552 -0.711521 -0.009032 17.907630 0.003202 0.004061 3.001966 0.000000 0.000000 0.000000 
1 50.600000 2.540492 11.917791 11.031750 1.814576 -0.795059 -0.009032 20.215857 0.003202 0.004798 0.000000 0.000000 0.000000 0.000000 
1 50.800000 2.649066 8.917789 11.031750 1.806591 -0.868409 0.005363 22.524835 0.003723 0.005535 3.001966 0.000000 0.000000 0.000000 
1 51.000000 2.649066 8.917789 11.031750 1.809615 -0.951947 0.005363 24.833062 0.003723 0.006272 0.000000 0.000000 0.000000 0.000000 
1 51.200000 2.649066 8.917789 11.031750 1.812638 -1.035485 0.005363 27.141289 0.003723 0.007009 0.000000 0.000000 0.000000 0.000000 
1 51.400000 2.757641 5.917787 11.031750 1.910923 -1.104989 0.026391 29.450406 0.004484 0.007746 3.001966 -0.000000 0.000000 0.000000 
1 51.600000 2.757641 5.917787 11.031750 1.913946 -1.188527 0.026391 31.758633 0.004484 0.008483 0.000000 0.000000 0.000000 0.000000 
1 51.800000 2.866215 2.917785 11.031750 2.151665 -1.252985 0.051841 34.067933 0.005405 0.009220 3.001966 0.000000 0.000000 0.000000 
1 52.000000 2.974789 -0.082217 11.031750 2.548718 -1.311676 0.079502 36.377442 0.006406 0.009957 3.001966 0.000000 0.000000 0.000000 
