calcPhase t x y theta rr rl P11 P12 P13 P14 P15 P22 P23 P24 P25 P33 P34 P35 P44 P45 P55 U1 U2 y1 y2
3 38.600000 161.093689 270.121070 8.680218 21.000343 21.065893 3.743868 -3.346690 0.000130 -0.038481 -0.015672 8.623939 0.041754 0.126540 0.091104 0.001048 0.001070 0.000413 0.087938 0.014127 0.233212 0.000000 0.000000 0.000000 0.000000 
1 38.800000 155.699574 275.091674 8.758677 21.000343 21.065893 4.989110 -4.698393 -0.005500 -0.062583 -0.032596 9.665821 0.042047 0.143410 0.104641 0.001765 0.001491 0.000192 0.087938 0.014127 0.233212 0.558505 0.139626 0.000000 0.000000 
2 38.800000 155.699574 275.091674 8.758677 21.000343 21.065893 4.989110 -4.698393 -0.005500 -0.062583 -0.032596 9.665821 0.042047 0.143410 0.104641 0.001765 0.001491 0.000192 0.087938 0.014127 0.233212 0.000000 0.000000 80.000000 -15.000000 
3 38.800000 157.105480 272.988150 8.747708 20.967972 21.046664 4.028576 -3.245331 0.000925 -0.040862 -0.018948 7.342924 0.040714 0.113652 0.079987 0.001158 0.001137 0.000370 0.087370 0.013918 0.232890 0.000000 0.000000 0.000000 0.000000 
1 39.000000 152.541741 276.656604 8.852268 20.967972 21.046664 5.401560 -4.506557 -0.003777 -0.064049 -0.023336 8.216073 0.040957 0.128443 0.082261 0.001876 0.001573 0.000440 0.087370 0.013918 0.232890 0.558505 0.000000 0.000000 0.000000 
1 39.200000 146.385011 280.624709 8.930590 20.967972 21.046664 7.061958 -5.718821 -0.011894 -0.091614 -0.042014 8.872959 0.040841 0.141449 0.092968 0.002596 0.001991 0.000219 0.087370 0.013918 0.232890 0.558505 0.139626 0.000000 0.000000 
1 39.400000 139.936684 284.098936 9.008912 20.967972 21.046664 8.946348 -6.830062 -0.021814 -0.120866 -0.060510 9.375118 0.040398 0.152503 0.102415 0.003321 0.002409 -0.000002 0.087370 0.013918 0.232890 0.558505 0.139626 0.000000 0.000000 
1 39.600000 134.575367 286.466618 9.061094 20.967972 21.046664 10.975420 -7.779750 -0.030446 -0.144198 -0.078044 9.737063 0.039728 0.159365 0.110162 0.004044 0.002719 -0.000240 0.087370 0.013918 0.232890 0.418879 0.139626 0.000000 0.000000 
1 39.800000 127.729759 289.072157 9.139416 20.967972 21.046664 13.185356 -8.663634 -0.042293 -0.174992 -0.096245 10.013831 0.038515 0.166971 0.117454 0.004778 0.003137 -0.000461 0.087370 0.013918 0.232890 0.558505 0.139626 0.000000 0.000000 
2 39.800000 127.729759 289.072157 9.139416 20.967972 21.046664 13.185356 -8.663634 -0.042293 -0.174992 -0.096245 10.013831 0.038515 0.166971 0.117454 0.004778 0.003137 -0.000461 0.087370 0.013918 0.232890 0.000000 0.000000 80.000000 -20.000000 
3 39.800000 127.438243 289.204934 9.152004 20.977388 21.045743 8.728347 -5.151429 -0.024569 -0.107769 -0.056777 7.009154 0.052488 0.126268 0.077788 0.001414 0.001423 0.000391 0.085721 0.013766 0.232231 0.000000 0.000000 0.000000 0.000000 
1 40.000000 120.381889 291.178925 9.230374 20.977388 21.045743 10.953037 -5.863565 -0.028220 -0.134557 -0.076865 7.135720 0.052364 0.132211 0.082981 0.002133 0.001833 0.000171 0.085721 0.013766 0.232231 0.558505 0.139626 0.000000 0.000000 
2 40.000000 120.381889 291.178925 9.230374 20.977388 21.045743 10.953037 -5.863565 -0.028220 -0.134557 -0.076865 7.135720 0.052364 0.132211 0.082981 0.002133 0.001833 0.000171 0.085721 0.013766 0.232231 0.000000 0.000000 80.000000 -25.000000 
3 40.000000 122.310510 289.903145 9.213960 20.945073 21.031898 7.811017 -3.648573 -0.017196 -0.089035 -0.048740 5.517735 0.051097 0.103069 0.060849 0.001346 0.001334 0.000337 0.084908 0.013479 0.231885 0.000000 0.000000 0.000000 0.000000 
1 40.200000 116.585110 291.128366 9.266075 20.945073 21.031898 10.010186 -4.185075 -0.019306 -0.108979 -0.067744 5.583543 0.050893 0.106440 0.064689 0.002059 0.001635 0.000098 0.084908 0.013479 0.231885 0.418879 0.139626 0.000000 0.000000 
1 40.400000 109.359795 292.284771 9.344301 20.945073 21.031898 12.283739 -4.616177 -0.022548 -0.135212 -0.087560 5.593996 0.050266 0.109434 0.067788 0.002779 0.002042 -0.000123 0.084908 0.013479 0.231885 0.558505 0.139626 0.000000 0.000000 
1 40.600000 102.066206 292.873007 9.422527 20.945073 21.031898 14.595925 -4.847859 -0.025250 -0.160985 -0.107375 5.558803 0.049214 0.110280 0.069461 0.003505 0.002448 -0.000345 0.084908 0.013479 0.231885 0.558505 0.139626 0.000000 0.000000 
1 40.800000 94.748954 292.889477 9.500753 20.945073 21.031898 16.912540 -4.874906 -0.026571 -0.185676 -0.127322 5.505094 0.047714 0.108968 0.069699 0.004235 0.002855 -0.000567 0.084908 0.013479 0.231885 0.558505 0.139626 0.000000 0.000000 
1 41.000000 88.910815 292.445067 9.552868 20.945073 21.031898 19.179664 -4.700061 -0.025661 -0.203078 -0.146531 5.474527 0.046228 0.106354 0.068492 0.004961 0.003156 -0.000806 0.084908 0.013479 0.231885 0.418879 0.139626 0.000000 0.000000 
1 41.200000 81.653489 291.510358 9.631094 20.945073 21.031898 21.442074 -4.390396 -0.022592 -0.224578 -0.167073 5.452218 0.043818 0.101457 0.066390 0.005699 0.003562 -0.001028 0.084908 0.013479 0.231885 0.558505 0.139626 0.000000 0.000000 
2 41.200000 81.653489 291.510358 9.631094 20.945073 21.031898 21.442074 -4.390396 -0.022592 -0.224578 -0.167073 5.452218 0.043818 0.101457 0.066390 0.005699 0.003562 -0.001028 0.084908 0.013479 0.231885 0.000000 0.000000 80.000000 5.000000 
3 41.200000 79.953246 291.947295 9.584639 20.937814 21.059368 13.792605 -3.021263 -0.059456 -0.169924 -0.096873 5.162436 0.063321 0.098220 0.049823 0.001799 0.001937 0.000465 0.083559 0.013563 0.230882 0.000000 0.000000 0.000000 0.000000 
1 41.400000 72.729382 290.782539 9.662795 20.937814 21.059368 15.919091 -2.589798 -0.058513 -0.191639 -0.115983 5.139487 0.062682 0.093287 0.046398 0.002522 0.002337 0.000245 0.083559 0.013563 0.230882 0.558505 0.139626 0.000000 0.000000 
2 41.400000 72.729382 290.782539 9.662795 20.937814 21.059368 15.919091 -2.589798 -0.058513 -0.191639 -0.115983 5.139487 0.062682 0.093287 0.046398 0.002522 0.002337 0.000245 0.083559 0.013563 0.230882 0.000000 0.000000 80.000000 -5.000000 
3 41.400000 74.607587 290.476874 9.676912 20.926681 21.039636 11.448218 -2.102938 -0.054449 -0.146258 -0.082034 5.055383 0.067103 0.090784 0.041019 0.001757 0.001914 0.000477 0.082907 0.013350 0.230534 0.000000 0.000000 0.000000 0.000000 
1 41.600000 67.526121 288.652575 9.755037 20.926681 21.039636 13.415667 -1.434674 -0.052291 -0.166089 -0.100358 5.106903 0.066437 0.083740 0.035816 0.002480 0.002311 0.000257 0.082907 0.013350 0.230534 0.558505 0.139626 0.000000 0.000000 
2 41.600000 67.526121 288.652575 9.755037 20.926681 21.039636 13.415667 -1.434674 -0.052291 -0.166089 -0.100358 5.106903 0.066437 0.083740 0.035816 0.002480 0.002311 0.000257 0.082907 0.013350 0.230534 0.000000 0.000000 80.000000 35.000000 
3 41.600000 66.247117 288.269039 9.803465 20.963406 21.032132 11.466697 -2.051453 -0.066569 -0.159504 -0.086557 4.911604 0.061618 0.085655 0.040270 0.001557 0.001901 0.000592 0.082628 0.013435 0.230369 0.000000 0.000000 0.000000 0.000000 
1 41.800000 59.443497 285.561936 9.881783 20.963406 21.032132 13.119022 -1.098667 -0.063517 -0.176669 -0.103384 5.130946 0.060983 0.075792 0.032630 0.002280 0.002296 0.000372 0.082628 0.013435 0.230369 0.558505 0.139626 0.000000 0.000000 
2 41.800000 59.443497 285.561936 9.881783 20.963406 21.032132 13.119022 -1.098667 -0.063517 -0.176669 -0.103384 5.130946 0.060983 0.075792 0.032630 0.002280 0.002296 0.000372 0.082628 0.013435 0.230369 0.000000 0.000000 80.000000 35.000000 
3 41.800000 58.929941 285.458179 9.867043 20.959729 21.040006 11.339765 -1.706191 -0.075672 -0.168879 -0.089363 4.901438 0.060295 0.080278 0.036238 0.001654 0.002063 0.000653 0.082443 0.013471 0.230195 0.000000 0.000000 0.000000 0.000000 
1 42.000000 53.634971 282.950741 9.919203 20.959729 21.040006 12.849002 -0.673060 -0.072364 -0.180161 -0.104801 5.244454 0.059762 0.071705 0.027905 0.002372 0.002354 0.000416 0.082443 0.013471 0.230195 0.418879 0.139626 0.000000 0.000000 
2 42.000000 53.634971 282.950741 9.919203 20.959729 21.040006 12.849002 -0.673060 -0.072364 -0.180161 -0.104801 5.244454 0.059762 0.071705 0.027905 0.002372 0.002354 0.000416 0.082443 0.013471 0.230195 0.000000 0.000000 80.000000 35.000000 
3 42.000000 54.033897 283.374408 9.891217 20.944436 21.047957 11.209937 -1.336986 -0.081419 -0.171175 -0.091543 4.937055 0.060525 0.077269 0.031635 0.001812 0.002182 0.000678 0.082297 0.013480 0.230018 0.000000 0.000000 0.000000 0.000000 
1 42.200000 47.497448 280.083344 9.969420 20.944436 21.047957 12.551471 -0.209103 -0.076660 -0.185359 -0.107017 5.303428 0.059712 0.065422 0.022382 0.002537 0.002576 0.000459 0.082297 0.013480 0.230018 0.558505 0.139626 0.000000 0.000000 
1 42.400000 41.238086 276.291689 10.047623 20.944436 21.047957 13.721474 1.042254 -0.068343 -0.196053 -0.122232 5.820645 0.058455 0.051796 0.011892 0.003267 0.002970 0.000239 0.082297 0.013480 0.230018 0.558505 0.139626 0.000000 0.000000 
1 42.600000 35.294071 272.022620 10.125826 20.944436 21.047957 14.753872 2.387372 -0.055767 -0.202806 -0.137312 6.503716 0.056774 0.036494 0.000220 0.004001 0.003363 0.000020 0.082297 0.013480 0.230018 0.558505 0.139626 0.000000 0.000000 
1 42.800000 30.819098 268.245378 10.177918 20.944436 21.047957 15.755303 3.730005 -0.041620 -0.203993 -0.151667 7.377386 0.055267 0.023692 -0.011965 0.004730 0.003654 -0.000217 0.082297 0.013480 0.230018 0.418879 0.139626 0.000000 0.000000 
1 43.000000 25.480133 263.240209 10.256121 20.944436 21.047957 16.725853 5.156619 -0.019341 -0.203156 -0.167213 8.360612 0.052846 0.005842 -0.025434 0.005472 0.004048 -0.000436 0.082297 0.013480 0.230018 0.558505 0.139626 0.000000 0.000000 
1 43.200000 20.548506 257.833239 10.334324 20.944436 21.047957 17.765501 6.586493 0.008880 -0.197391 -0.182931 9.530073 0.050100 -0.013357 -0.039916 0.006219 0.004441 -0.000656 0.082297 0.013480 0.230018 0.558505 0.139626 0.000000 0.000000 
2 43.200000 20.548506 257.833239 10.334324 20.944436 21.047957 17.765501 6.586493 0.008880 -0.197391 -0.182931 9.530073 0.050100 -0.013357 -0.039916 0.006219 0.004441 -0.000656 0.082297 0.013480 0.230018 0.000000 0.000000 80.000000 -30.000000 
3 43.200000 19.969683 257.895699 10.270456 20.907295 21.063301 10.432495 2.946846 -0.055829 -0.162266 -0.104081 7.589888 0.040443 0.019334 -0.004265 0.001874 0.002188 0.000626 0.080388 0.013500 0.229079 0.000000 0.000000 0.000000 0.000000 
1 43.400000 15.122236 252.425555 10.348455 20.907295 21.063301 10.914829 4.315315 -0.046502 -0.165811 -0.113766 8.790726 0.039507 0.001017 -0.019288 0.002599 0.002572 0.000407 0.080388 0.013500 0.229079 0.558505 0.139626 0.000000 0.000000 
2 43.400000 15.122236 252.425555 10.348455 20.907295 21.063301 10.914829 4.315315 -0.046502 -0.165811 -0.113766 8.790726 0.039507 0.001017 -0.019288 0.002599 0.002572 0.000407 0.080388 0.013500 0.229079 0.000000 0.000000 80.000000 -35.000000 
3 43.400000 17.502322 254.154421 10.322206 20.863083 21.044710 7.766350 2.341852 -0.047656 -0.130734 -0.082308 7.487831 0.046327 0.027925 -0.001014 0.001735 0.002022 0.000584 0.079630 0.013258 0.228733 0.000000 0.000000 0.000000 0.000000 
2 43.400000 17.502322 254.154421 10.322206 20.863083 21.044710 7.766350 2.341852 -0.047656 -0.130734 -0.082308 7.487831 0.046327 0.027925 -0.001014 0.001735 0.002022 0.000584 0.079630 0.013258 0.228733 0.000000 0.000000 80.000000 35.000000 
3 43.400000 17.633520 254.101152 10.354727 20.883372 21.037904 7.325003 1.485175 -0.056766 -0.134153 -0.079374 5.797460 0.031308 0.023010 0.004150 0.001289 0.001784 0.000696 0.079496 0.013314 0.228704 0.000000 0.000000 0.000000 0.000000 
1 43.600000 14.140422 249.417844 10.406604 20.883372 21.037904 7.646463 2.722085 -0.051208 -0.136306 -0.087328 7.188572 0.030924 0.008472 -0.011058 0.002003 0.002065 0.000461 0.079496 0.013314 0.228704 0.418879 0.139626 0.000000 0.000000 
2 43.600000 14.140422 249.417844 10.406604 20.883372 21.037904 7.646463 2.722085 -0.051208 -0.136306 -0.087328 7.188572 0.030924 0.008472 -0.011058 0.002003 0.002065 0.000461 0.079496 0.013314 0.228704 0.000000 0.000000 80.000000 35.000000 
3 43.600000 14.325557 249.756915 10.409056 20.883421 21.036328 7.185206 1.905787 -0.060105 -0.137832 -0.082642 5.698092 0.019667 0.008031 -0.003990 0.001392 0.001815 0.000671 0.079379 0.013390 0.228623 0.000000 0.000000 0.000000 0.000000 
1 43.800000 9.472236 242.453476 10.460743 20.883421 21.036328 7.108480 3.120000 -0.050558 -0.137881 -0.097479 7.215416 0.018997 -0.012550 -0.033899 0.002110 0.002177 0.000168 0.079379 0.013390 0.228623 0.558505 0.279253 0.000000 0.000000 
2 43.800000 9.472236 242.453476 10.460743 20.883421 21.036328 7.108480 3.120000 -0.050558 -0.137881 -0.097479 7.215416 0.018997 -0.012550 -0.033899 0.002110 0.002177 0.000168 0.079379 0.013390 0.228623 0.000000 0.000000 80.000000 35.000000 
3 43.800000 10.150746 244.009053 10.444755 20.868808 21.037001 6.631097 2.315224 -0.059285 -0.138166 -0.088644 5.761445 0.010994 -0.009483 -0.022131 0.001488 0.001927 0.000545 0.079250 0.013509 0.228359 0.000000 0.000000 0.000000 0.000000 
1 44.000000 6.331955 237.791878 10.522595 20.868808 21.037001 6.598035 3.418051 -0.050740 -0.138260 -0.095576 7.362088 0.010237 -0.029707 -0.039089 0.002208 0.002306 0.000327 0.079250 0.013509 0.228359 0.558505 0.139626 0.000000 0.000000 
1 44.200000 2.339145 229.989153 10.574208 20.868808 21.037001 6.441040 4.449195 -0.034063 -0.131211 -0.109264 9.130706 0.009260 -0.051674 -0.070915 0.002933 0.002667 -0.000175 0.079250 0.013509 0.228359 0.558505 0.279253 0.000000 0.000000 
2 44.200000 2.339145 229.989153 10.574208 20.868808 21.037001 6.441040 4.449195 -0.034063 -0.131211 -0.109264 9.130706 0.009260 -0.051674 -0.070915 0.002933 0.002667 -0.000175 0.079250 0.013509 0.228359 0.000000 0.000000 80.000000 -30.000000 
3 44.200000 2.215580 229.744501 10.610071 20.894990 21.028090 5.201514 2.863156 -0.036195 -0.113896 -0.087357 7.091538 0.010595 -0.026765 -0.044133 0.001235 0.001549 0.000384 0.078229 0.013556 0.227812 0.000000 0.000000 0.000000 0.000000 
1 44.400000 -0.530541 222.977455 10.688052 20.894990 21.028090 5.106102 3.745128 -0.028360 -0.111986 -0.092163 8.999842 0.009979 -0.048210 -0.062459 0.001952 0.001922 0.000168 0.078229 0.013556 0.227812 0.558505 0.139626 0.000000 0.000000 
2 44.400000 -0.530541 222.977455 10.688052 20.894990 21.028090 5.106102 3.745128 -0.028360 -0.111986 -0.092163 8.999842 0.009979 -0.048210 -0.062459 0.001952 0.001922 0.000168 0.078229 0.013556 0.227812 0.000000 0.000000 80.000000 -30.000000 
3 44.400000 0.018947 224.070167 10.651858 20.861489 21.026958 4.157039 2.401314 -0.032251 -0.098805 -0.074221 7.047455 0.010533 -0.025466 -0.038514 0.001195 0.001477 0.000419 0.077711 0.013427 0.227430 0.000000 0.000000 0.000000 0.000000 
1 44.600000 -1.948115 218.574413 10.703666 20.861489 21.026958 4.104476 3.185610 -0.025955 -0.096486 -0.078214 9.008312 0.010250 -0.041880 -0.056170 0.001906 0.001751 0.000186 0.077711 0.013427 0.227430 0.418879 0.139626 0.000000 0.000000 
1 44.800000 -4.047066 211.589372 10.781481 20.861489 21.026958 4.033804 3.898050 -0.013045 -0.090767 -0.082562 11.053877 0.009535 -0.063843 -0.074997 0.002625 0.002122 -0.000030 0.077711 0.013427 0.227430 0.558505 0.139626 0.000000 0.000000 
1 45.000000 -5.596668 204.462302 10.859297 20.861489 21.026958 4.091957 4.453492 0.005308 -0.080452 -0.086949 13.198538 0.008636 -0.086216 -0.094172 0.003347 0.002493 -0.000247 0.077711 0.013427 0.227430 0.558505 0.139626 0.000000 0.000000 
1 45.200000 -6.587545 197.236339 10.937112 20.861489 21.026958 4.390498 4.837490 0.029234 -0.065514 -0.091400 15.418487 0.007615 -0.108833 -0.113598 0.004074 0.002864 -0.000464 0.077711 0.013427 0.227430 0.558505 0.139626 0.000000 0.000000 
1 45.400000 -7.100144 188.478231 10.936494 20.861489 21.026958 5.225948 5.062512 0.065119 -0.041548 -0.098407 17.711516 0.007457 -0.127959 -0.163946 0.004803 0.003104 -0.001264 0.077711 0.013427 0.227430 0.418879 0.418879 0.000000 0.000000 
2 45.400000 -7.100144 188.478231 10.936494 20.861489 21.026958 5.225948 5.062512 0.065119 -0.041548 -0.098407 17.711516 0.007457 -0.127959 -0.163946 0.004803 0.003104 -0.001264 0.077711 0.013427 0.227430 0.000000 0.000000 80.000000 5.000000 
3 45.400000 -5.756906 189.305611 10.992701 20.886392 21.000853 2.997309 2.874462 -0.017373 -0.071037 -0.051374 11.893797 -0.025079 -0.103676 -0.101021 0.001109 0.001310 0.000256 0.076548 0.013806 0.226361 0.000000 0.000000 0.000000 0.000000 
1 45.600000 -5.782088 180.540794 11.044492 20.886392 21.000853 2.778157 2.684609 -0.007824 -0.059625 -0.049234 14.184626 -0.025561 -0.126982 -0.136482 0.001824 0.001657 -0.000240 0.076548 0.013806 0.226361 0.558505 0.279253 0.000000 0.000000 
1 45.800000 -5.281806 170.322043 11.070103 20.886392 21.000853 2.811744 2.335316 0.010797 -0.041506 -0.049177 16.516566 -0.025762 -0.151176 -0.187692 0.002546 0.001987 -0.001017 0.076548 0.013806 0.226361 0.558505 0.418879 0.000000 0.000000 
1 46.000000 -4.410845 158.657389 11.069532 20.886392 21.000853 3.419034 1.886793 0.040695 -0.016449 -0.056051 18.909804 -0.025322 -0.176255 -0.254615 0.003282 0.002300 -0.002077 0.076548 0.013806 0.226361 0.558505 0.558505 0.000000 0.000000 
1 46.200000 -3.546542 146.992239 11.068961 20.886392 21.000853 4.824284 1.441737 0.079405 0.012245 -0.075329 21.354553 -0.024435 -0.201323 -0.321585 0.004032 0.002613 -0.003137 0.076548 0.013806 0.226361 0.558505 0.558505 0.000000 0.000000 
1 46.400000 -2.796395 136.788788 11.094571 20.886392 21.000853 6.874630 1.038223 0.121123 0.040684 -0.103582 23.797854 -0.023858 -0.225418 -0.372840 0.004785 0.002943 -0.003915 0.076548 0.013806 0.226361 0.558505 0.418879 0.000000 0.000000 
2 46.400000 -2.796395 136.788788 11.094571 20.886392 21.000853 6.874630 1.038223 0.121123 0.040684 -0.103582 23.797854 -0.023858 -0.225418 -0.372840 0.004785 0.002943 -0.003915 0.076548 0.013806 0.226361 0.000000 0.000000 80.000000 0.000000 
3 46.400000 -4.146513 135.936033 11.055382 20.873102 21.048528 2.627979 0.500617 -0.006875 -0.022764 0.014933 14.513244 -0.019726 -0.140427 -0.222715 0.000882 0.000825 -0.000641 0.074662 0.014213 0.221072 0.000000 0.000000 0.000000 0.000000 
1 46.600000 -3.533880 125.704848 11.028485 20.873102 21.048528 2.587512 0.161641 0.002022 -0.013149 0.012242 16.906205 -0.018535 -0.159977 -0.287327 0.001601 0.001034 -0.001690 0.074662 0.014213 0.221072 0.418879 0.558505 0.000000 0.000000 
1 46.800000 -3.148668 114.004460 11.027611 20.873102 21.048528 2.856328 -0.129639 0.020769 -0.000238 -0.005374 19.374908 -0.017155 -0.184763 -0.353027 0.002336 0.001335 -0.002722 0.074662 0.014213 0.221072 0.558505 0.558505 0.000000 0.000000 
1 47.000000 -2.773692 102.303740 11.026736 20.873102 21.048528 3.664033 -0.399363 0.048333 0.016178 -0.035117 21.894329 -0.015355 -0.209545 -0.418746 0.003083 0.001636 -0.003753 0.074662 0.014213 0.221072 0.558505 0.558505 0.000000 0.000000 
1 47.200000 -2.454735 92.071447 11.052101 20.873102 21.048528 4.977737 -0.622392 0.080300 0.033665 -0.071957 24.397952 -0.014054 -0.233331 -0.469057 0.003833 0.001956 -0.004509 0.074662 0.014213 0.221072 0.558505 0.418879 0.000000 0.000000 
1 47.400000 -1.875668 81.838308 11.025205 20.873102 21.048528 7.027155 -0.877002 0.120230 0.054785 -0.114446 26.968374 -0.011071 -0.252860 -0.533772 0.004599 0.002164 -0.005559 0.074662 0.014213 0.221072 0.418879 0.558505 0.000000 0.000000 
2 47.400000 -1.875668 81.838308 11.025205 20.873102 21.048528 7.027155 -0.877002 0.120230 0.054785 -0.114446 26.968374 -0.011071 -0.252860 -0.533772 0.004599 0.002164 -0.005559 0.074662 0.014213 0.221072 0.000000 0.000000 80.000000 -5.000000 
3 47.400000 -0.717093 81.041430 11.058896 20.895048 21.023624 2.707336 -0.330515 -0.006901 -0.005406 0.029483 15.631909 -0.002004 -0.144705 -0.314638 0.000853 0.000455 -0.001175 0.072926 0.014101 0.211277 0.000000 0.000000 0.000000 0.000000 
1 47.600000 0.023654 69.358989 11.058255 20.895048 21.023624 2.671980 -0.506553 0.002947 0.001450 0.019738 18.099772 -0.000493 -0.168942 -0.377491 0.001576 0.000749 -0.002158 0.072926 0.014101 0.211277 0.558505 0.558505 0.000000 0.000000 
1 47.800000 0.756911 57.676076 11.057614 20.895048 21.023624 2.964836 -0.661280 0.021387 0.011718 -0.001534 20.616491 0.001428 -0.193171 -0.440380 0.002312 0.001042 -0.003142 0.072926 0.014101 0.211277 0.558505 0.558505 0.000000 0.000000 
1 48.000000 1.482677 45.992694 11.056973 20.895048 21.023624 3.788198 -0.787320 0.048644 0.025397 -0.034336 23.182109 0.003759 -0.217390 -0.503306 0.003060 0.001335 -0.004125 0.072926 0.014101 0.211277 0.558505 0.558505 0.000000 0.000000 
1 48.200000 2.021383 37.229811 11.056492 20.895048 21.023624 4.883196 -0.890086 0.075808 0.038216 -0.067585 25.685521 0.005839 -0.235548 -0.550526 0.003805 0.001555 -0.004862 0.072926 0.014101 0.211277 0.418879 0.418879 0.000000 0.000000 
1 48.400000 2.021383 37.229811 11.056492 20.895048 21.023624 4.891338 -1.023560 0.075793 0.038216 -0.067585 27.873869 0.006079 -0.235548 -0.550526 0.004506 0.001555 -0.004862 0.072926 0.014101 0.211277 0.000000 0.000000 0.000000 0.000000 
1 48.600000 2.377712 31.387717 11.056171 20.895048 21.023624 5.938031 -1.120049 0.102427 0.048042 -0.094075 30.287616 0.007691 -0.247651 -0.582019 0.005240 0.001702 -0.005354 0.072926 0.014101 0.211277 0.279253 0.279253 0.000000 0.000000 
2 48.600000 2.377712 31.387717 11.056171 20.895048 21.023624 5.938031 -1.120049 0.102427 0.048042 -0.094075 30.287616 0.007691 -0.247651 -0.582019 0.005240 0.001702 -0.005354 0.072926 0.014101 0.211277 0.000000 0.000000 80.000000 -5.000000 
3 48.600000 1.973689 28.548935 11.036626 20.911763 21.097373 2.860321 -0.741172 -0.012671 0.005244 0.015943 16.678044 0.001031 -0.137518 -0.317093 0.000903 0.000262 -0.000812 0.071520 0.013477 0.201627 0.000000 0.000000 0.000000 0.000000 
1 48.800000 2.094052 25.618615 11.036395 20.911763 21.097373 2.797647 -0.831396 -0.010050 0.006256 0.014180 18.945225 0.001658 -0.143445 -0.332102 0.001610 0.000335 -0.001046 0.071520 0.013477 0.201627 0.139626 0.139626 0.000000 0.000000 
2 48.800000 2.094052 25.618615 11.036395 20.911763 21.097373 2.797647 -0.831396 -0.010050 0.006256 0.014180 18.945225 0.001658 -0.143445 -0.332102 0.001610 0.000335 -0.001046 0.071520 0.013477 0.201627 0.000000 0.000000 80.000000 -5.000000 
3 48.800000 2.063594 25.455853 11.034122 20.912467 21.101782 2.593940 -0.559911 -0.021817 0.001449 0.017531 12.553495 0.002116 -0.094832 -0.220694 0.000892 0.000164 -0.000560 0.071111 0.012745 0.199346 0.000000 0.000000 0.000000 0.000000 
1 49.000000 2.176632 22.524884 11.033886 20.912467 21.101782 2.477084 -0.640933 -0.019236 0.002154 0.016459 14.802246 0.002671 -0.100681 -0.235493 0.001597 0.000236 -0.000793 0.071111 0.012745 0.199346 0.139626 0.139626 0.000000 0.000000 
2 49.000000 2.176632 22.524884 11.033886 20.912467 21.101782 2.477084 -0.640933 -0.019236 0.002154 0.016459 14.802246 0.002671 -0.100681 -0.235493 0.001597 0.000236 -0.000793 0.071111 0.012745 0.199346 0.000000 0.000000 80.000000 -5.000000 
3 49.000000 2.137943 23.266451 11.032910 20.907239 21.090530 2.416650 -0.474285 -0.025044 0.000043 0.016702 10.591065 0.002485 -0.071950 -0.168755 0.000969 0.000132 -0.000478 0.070897 0.012342 0.198133 0.000000 0.000000 0.000000 0.000000 
1 49.200000 2.247385 20.336497 11.032681 20.907239 21.090530 2.281369 -0.551140 -0.022237 0.000649 0.015849 12.827841 0.002989 -0.077756 -0.183441 0.001674 0.000205 -0.000710 0.070897 0.012342 0.198133 0.139626 0.139626 0.000000 0.000000 
2 49.200000 2.247385 20.336497 11.032681 20.907239 21.090530 2.281369 -0.551140 -0.022237 0.000649 0.015849 12.827841 0.002989 -0.077756 -0.183441 0.001674 0.000205 -0.000710 0.070897 0.012342 0.198133 0.000000 0.000000 80.000000 -5.000000 
3 49.200000 2.197157 21.564944 11.032220 20.899692 21.073264 2.255586 -0.425923 -0.025901 -0.000613 0.015561 9.540995 0.002616 -0.057782 -0.136590 0.001030 0.000120 -0.000443 0.070764 0.012093 0.197359 0.000000 0.000000 0.000000 0.000000 
1 49.400000 2.304515 18.636646 11.032004 20.899692 21.073264 2.115756 -0.500534 -0.022916 -0.000050 0.014800 11.768809 0.003078 -0.063562 -0.151205 0.001734 0.000193 -0.000674 0.070764 0.012093 0.197359 0.139626 0.139626 0.000000 0.000000 
2 49.400000 2.304515 18.636646 11.032004 20.899692 21.073264 2.115756 -0.500534 -0.022916 -0.000050 0.014800 11.768809 0.003078 -0.063562 -0.151205 0.001734 0.000193 -0.000674 0.070764 0.012093 0.197359 0.000000 0.000000 80.000000 -5.000000 
3 49.400000 2.244802 20.196171 11.031795 20.891194 21.053453 2.101254 -0.395562 -0.025558 -0.000940 0.014427 8.942751 0.002646 -0.048262 -0.115009 0.001068 0.000115 -0.000425 0.070671 0.011927 0.196806 0.000000 0.000000 0.000000 0.000000 
1 49.600000 2.244802 20.196171 11.031795 20.891194 21.053453 2.104137 -0.475149 -0.025569 -0.000940 0.014427 11.139092 0.002949 -0.048262 -0.115009 0.001769 0.000115 -0.000425 0.070671 0.011927 0.196806 0.000000 0.000000 0.000000 0.000000 
2 49.600000 2.244802 20.196171 11.031795 20.891194 21.053453 2.104137 -0.475149 -0.025569 -0.000940 0.014427 11.139092 0.002949 -0.048262 -0.115009 0.001769 0.000115 -0.000425 0.070671 0.011927 0.196806 0.000000 0.000000 80.000000 -5.000000 
3 49.600000 2.202293 21.332315 11.031769 20.886247 21.041798 2.098822 -0.379958 -0.026667 -0.001422 0.013656 8.574361 0.002528 -0.037124 -0.088609 0.001073 0.000074 -0.000290 0.070620 0.011820 0.196510 0.000000 0.000000 0.000000 0.000000 
